trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
407,False,"{'a': 0.4427211847112639, 'e': 0.4427211847112639}",20,12,2.4226747169931624,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.4418357423418414, 'e': 0.4418357423418414}",20,15,8.092104788727713,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.4409520708571577, 'e': 0.4409520708571577}",20,9,8.67079544895932,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
410,False,"{'a': 0.4400701667154434, 'e': 0.4400701667154434}",25,8,-24.18310656757902,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
411,False,"{'a': 0.43919002638201254, 'e': 0.43919002638201254}",25,4,-23.594393594885187,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
412,False,"{'a': 0.4383116463292485, 'e': 0.4383116463292485}",20,6,-20.96366517569337,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
413,False,"{'a': 0.43743502303659, 'e': 0.43743502303659}",20,0,-86.71169734655626,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
414,False,"{'a': 0.4365601529905168, 'e': 0.4365601529905168}",25,0,9.583062887666742,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
415,False,"{'a': 0.4356870326845358, 'e': 0.4356870326845358}",30,0,-39.181926739673585,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",1
416,False,"{'a': 0.4348156586191667, 'e': 0.4348156586191667}",30,11,-65.31497674224288,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
417,False,"{'a': 0.4339460273019284, 'e': 0.4339460273019284}",25,1,-17.383480751922473,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
418,False,"{'a': 0.4330781352473245, 'e': 0.4330781352473245}",20,0,-15.460281560170436,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
419,False,"{'a': 0.4322119789768299, 'e': 0.4322119789768299}",20,9,5.688541832984219,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
420,False,"{'a': 0.4313475550188762, 'e': 0.4313475550188762}",25,0,-11.039837057377419,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
421,False,"{'a': 0.43048485990883845, 'e': 0.43048485990883845}",30,0,-56.24424734342366,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
422,False,"{'a': 0.42962389018902075, 'e': 0.42962389018902075}",25,5,20.391860265758698,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.4287646424086427, 'e': 0.4287646424086427}",25,11,-23.60659347533832,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
424,False,"{'a': 0.42790711312382546, 'e': 0.42790711312382546}",35,0,-115.8017913734993,"{0: 28, 1: 3, 2: 0, 3: 1, 4: 3}",0
425,False,"{'a': 0.4270512988975778, 'e': 0.4270512988975778}",35,24,6.310205694987917,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.42619719629978264, 'e': 0.42619719629978264}",30,10,-13.574184005133008,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
427,False,"{'a': 0.4253448019071831, 'e': 0.4253448019071831}",35,13,-42.087486368001585,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
428,False,"{'a': 0.4244941123033687, 'e': 0.4244941123033687}",25,0,-14.518355220145473,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",1
429,False,"{'a': 0.423645124078762, 'e': 0.423645124078762}",20,6,6.647276355884666,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
430,False,"{'a': 0.42279783383060443, 'e': 0.42279783383060443}",20,10,11.17979728474577,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.42195223816294325, 'e': 0.42195223816294325}",25,10,-7.460759994964732,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
432,False,"{'a': 0.4211083336866173, 'e': 0.4211083336866173}",20,1,-78.05516468969417,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
433,False,"{'a': 0.4202661170192441, 'e': 0.4202661170192441}",25,16,4.662337180513006,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.41942558478520564, 'e': 0.41942558478520564}",20,0,-92.35102557603334,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
435,False,"{'a': 0.4185867336156352, 'e': 0.4185867336156352}",30,0,22.81900705879254,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
436,False,"{'a': 0.4177495601484039, 'e': 0.4177495601484039}",20,6,-6.085839326578785,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
437,False,"{'a': 0.41691406102810713, 'e': 0.41691406102810713}",20,11,-47.448018489739006,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
438,False,"{'a': 0.4160802329060509, 'e': 0.4160802329060509}",20,0,2.312897027342678,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
439,False,"{'a': 0.4152480724402388, 'e': 0.4152480724402388}",20,0,14.764374420178887,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
440,False,"{'a': 0.41441757629535836, 'e': 0.41441757629535836}",20,0,-34.23239259870106,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
441,False,"{'a': 0.4135887411427676, 'e': 0.4135887411427676}",25,19,3.308621338152278,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.41276156366048206, 'e': 0.41276156366048206}",35,5,-59.324026360545055,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 2}",1
443,False,"{'a': 0.41193604053316113, 'e': 0.41193604053316113}",20,2,-49.79438450415874,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
444,False,"{'a': 0.4111121684520948, 'e': 0.4111121684520948}",20,11,-41.35798091336075,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 0}",1
445,False,"{'a': 0.4102899441151906, 'e': 0.4102899441151906}",25,8,-37.655962102655735,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
446,False,"{'a': 0.40946936422696023, 'e': 0.40946936422696023}",25,9,-2.513782752489492,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
447,False,"{'a': 0.4086504254985063, 'e': 0.4086504254985063}",20,6,3.4669439543553207,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
448,False,"{'a': 0.40783312464750926, 'e': 0.40783312464750926}",30,0,6.021164874091125,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
449,False,"{'a': 0.4070174583982143, 'e': 0.4070174583982143}",30,12,14.064574984708404,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.40620342348141786, 'e': 0.40620342348141786}",30,21,14.024357717616601,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.405391016634455, 'e': 0.405391016634455}",20,0,-32.96472662384704,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
452,False,"{'a': 0.4045802346011861, 'e': 0.4045802346011861}",20,5,19.889777565359708,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.4037710741319837, 'e': 0.4037710741319837}",20,11,16.563745443936526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.40296353198371976, 'e': 0.40296353198371976}",20,4,6.08736257526075,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
455,False,"{'a': 0.40215760491975233, 'e': 0.40215760491975233}",30,0,-75.07906548850791,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
456,False,"{'a': 0.4013532897099128, 'e': 0.4013532897099128}",30,22,-21.3992691637282,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
457,False,"{'a': 0.40055058313049297, 'e': 0.40055058313049297}",20,0,-1.8770697548125623,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
458,False,"{'a': 0.399749481964232, 'e': 0.399749481964232}",30,0,-90.8545239829649,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
459,False,"{'a': 0.39894998300030354, 'e': 0.39894998300030354}",20,15,9.158915261209534,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.39815208303430294, 'e': 0.39815208303430294}",30,18,8.77182744654412,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.3973557788682343, 'e': 0.3973557788682343}",25,11,26.566977545432472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.39656106731049784, 'e': 0.39656106731049784}",35,8,-35.63300970056819,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 1}",1
463,False,"{'a': 0.3957679451758768, 'e': 0.3957679451758768}",30,13,-35.80383004837175,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
464,False,"{'a': 0.3949764092855251, 'e': 0.3949764092855251}",25,11,7.513878523262892,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
465,False,"{'a': 0.39418645646695405, 'e': 0.39418645646695405}",25,19,11.93608547826566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.3933980835540201, 'e': 0.3933980835540201}",30,7,13.269562724871655,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.3926112873869121, 'e': 0.3926112873869121}",20,8,-47.94278729909631,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
468,False,"{'a': 0.3918260648121383, 'e': 0.3918260648121383}",25,15,16.944540693578524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.391042412682514, 'e': 0.391042412682514}",20,2,30.534286501863143,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.390260327857149, 'e': 0.390260327857149}",20,10,-36.73706770579842,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
471,False,"{'a': 0.38947980720143466, 'e': 0.38947980720143466}",20,8,18.555944760572352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.3887008475870318, 'e': 0.3887008475870318}",25,3,-40.87630706546724,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
473,False,"{'a': 0.38792344589185773, 'e': 0.38792344589185773}",25,7,1.423309952051159,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
474,False,"{'a': 0.387147599000074, 'e': 0.387147599000074}",30,18,9.762611683490757,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.38637330380207385, 'e': 0.38637330380207385}",25,3,-1.7193862164663913,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.38560055719446973, 'e': 0.38560055719446973}",20,5,-23.696239178164433,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
477,False,"{'a': 0.3848293560800808, 'e': 0.3848293560800808}",25,0,-20.49337935781925,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
478,False,"{'a': 0.3840596973679206, 'e': 0.3840596973679206}",20,4,-44.60474922410051,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
479,False,"{'a': 0.38329157797318475, 'e': 0.38329157797318475}",25,14,-63.01214635113805,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
480,False,"{'a': 0.3825249948172384, 'e': 0.3825249948172384}",20,12,17.56308126142977,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.38175994482760395, 'e': 0.38175994482760395}",25,11,-4.485631113542501,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
482,False,"{'a': 0.3809964249379487, 'e': 0.3809964249379487}",20,5,17.754349259281415,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.38023443208807284, 'e': 0.38023443208807284}",20,0,6.613227090640784,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
484,False,"{'a': 0.37947396322389665, 'e': 0.37947396322389665}",20,10,7.000252845650229,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.3787150152974489, 'e': 0.3787150152974489}",25,5,0.0613440875544784,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
486,False,"{'a': 0.37795758526685397, 'e': 0.37795758526685397}",25,14,16.92679865216083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.3772016700963203, 'e': 0.3772016700963203}",20,0,-14.103988392124261,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
488,False,"{'a': 0.3764472667561276, 'e': 0.3764472667561276}",20,12,-10.843846137623794,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
489,False,"{'a': 0.37569437222261537, 'e': 0.37569437222261537}",20,11,4.542210063871281,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.3749429834781701, 'e': 0.3749429834781701}",30,12,15.877134218453103,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
491,False,"{'a': 0.3741930975112138, 'e': 0.3741930975112138}",25,17,14.204831468436232,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.3734447113161914, 'e': 0.3734447113161914}",20,2,-5.493914468415737,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
493,False,"{'a': 0.372697821893559, 'e': 0.372697821893559}",20,12,4.779324582593516,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.3719524262497719, 'e': 0.3719524262497719}",25,10,25.964498241842556,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.37120852139727234, 'e': 0.37120852139727234}",20,11,-15.953391817159684,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
496,False,"{'a': 0.3704661043544778, 'e': 0.3704661043544778}",20,4,14.569091441996328,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.36972517214576883, 'e': 0.36972517214576883}",20,3,-27.366666765442982,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
498,False,"{'a': 0.36898572180147726, 'e': 0.36898572180147726}",20,0,-17.729454426907544,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
499,False,"{'a': 0.3682477503578743, 'e': 0.3682477503578743}",20,7,-34.50623631318921,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
500,False,"{'a': 0.3675112548571586, 'e': 0.3675112548571586}",30,0,-9.122006181428013,"{0: 26, 1: 2, 2: 1, 3: 1, 4: 0}",0
501,False,"{'a': 0.3667762323474443, 'e': 0.3667762323474443}",25,0,-36.25891841723853,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 0}",0
502,False,"{'a': 0.36604267988274936, 'e': 0.36604267988274936}",20,0,-15.674899482009923,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
503,False,"{'a': 0.36531059452298387, 'e': 0.36531059452298387}",25,4,-12.410534437656448,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
504,False,"{'a': 0.36457997333393793, 'e': 0.36457997333393793}",20,0,17.347906801716725,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
505,False,"{'a': 0.36385081338727004, 'e': 0.36385081338727004}",20,0,-17.183056249597172,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
506,False,"{'a': 0.3631231117604955, 'e': 0.3631231117604955}",20,13,15.168057775959968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.3623968655369745, 'e': 0.3623968655369745}",20,11,-16.507012842445832,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
508,False,"{'a': 0.36167207180590055, 'e': 0.36167207180590055}",25,11,12.097292062983133,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
509,False,"{'a': 0.36094872766228875, 'e': 0.36094872766228875}",25,10,12.892802418102905,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
510,False,"{'a': 0.36022683020696417, 'e': 0.36022683020696417}",25,0,-40.2731334726095,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
511,False,"{'a': 0.3595063765465502, 'e': 0.3595063765465502}",20,10,5.081615557132942,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
512,False,"{'a': 0.35878736379345716, 'e': 0.35878736379345716}",25,13,9.393280863712608,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.3580697890658702, 'e': 0.3580697890658702}",25,0,-18.072347917479128,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
514,False,"{'a': 0.35735364948773846, 'e': 0.35735364948773846}",25,15,16.32967230841882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.356638942188763, 'e': 0.356638942188763}",20,14,10.324276620524856,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.3559256643043855, 'e': 0.3559256643043855}",30,18,10.37347684616017,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.3552138129757767, 'e': 0.3552138129757767}",25,15,-17.336317388605195,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
518,False,"{'a': 0.3545033853498252, 'e': 0.3545033853498252}",35,16,5.655923774177859,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
519,False,"{'a': 0.3537943785791255, 'e': 0.3537943785791255}",25,7,-21.96809614780365,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
520,False,"{'a': 0.35308678982196723, 'e': 0.35308678982196723}",20,8,-29.524353968662357,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
521,False,"{'a': 0.3523806162423233, 'e': 0.3523806162423233}",25,13,-2.0755909719739916,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
522,False,"{'a': 0.35167585500983867, 'e': 0.35167585500983867}",25,7,-0.8405652369494039,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
523,False,"{'a': 0.350972503299819, 'e': 0.350972503299819}",25,7,-40.679854624611195,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
524,False,"{'a': 0.35027055829321935, 'e': 0.35027055829321935}",30,0,13.296908206143591,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
525,False,"{'a': 0.3495700171766329, 'e': 0.3495700171766329}",20,11,16.21540237498525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.34887087714227966, 'e': 0.34887087714227966}",30,16,-53.368677115048314,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 1}",1
527,False,"{'a': 0.3481731353879951, 'e': 0.3481731353879951}",20,3,21.732470776161655,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.3474767891172191, 'e': 0.3474767891172191}",25,0,22.37125200667967,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
529,False,"{'a': 0.3467818355389847, 'e': 0.3467818355389847}",30,7,-92.03149408654242,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 2}",1
530,False,"{'a': 0.3460882718679067, 'e': 0.3460882718679067}",20,6,-0.365346215564758,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
531,False,"{'a': 0.34539609532417087, 'e': 0.34539609532417087}",20,0,14.92164628633294,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
532,False,"{'a': 0.34470530313352254, 'e': 0.34470530313352254}",20,11,1.1817150181326896,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.3440158925272555, 'e': 0.3440158925272555}",25,10,-24.68817797148971,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
534,False,"{'a': 0.34332786074220095, 'e': 0.34332786074220095}",30,16,-9.545001605649064,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
535,False,"{'a': 0.34264120502071654, 'e': 0.34264120502071654}",25,15,-5.030139176205537,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
536,False,"{'a': 0.34195592261067514, 'e': 0.34195592261067514}",30,2,10.22095691743037,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 0}",1
537,False,"{'a': 0.34127201076545377, 'e': 0.34127201076545377}",20,0,-25.900682156873913,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
538,False,"{'a': 0.3405894667439229, 'e': 0.3405894667439229}",20,6,-110.69200890908081,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 3}",1
539,False,"{'a': 0.33990828781043503, 'e': 0.33990828781043503}",20,7,-16.565238771961326,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
540,False,"{'a': 0.33922847123481414, 'e': 0.33922847123481414}",25,11,-4.060015815615303,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
541,False,"{'a': 0.33855001429234455, 'e': 0.33855001429234455}",20,13,14.744303743610388,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.3378729142637598, 'e': 0.3378729142637598}",25,10,-52.48933187630838,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 1}",1
543,False,"{'a': 0.33719716843523234, 'e': 0.33719716843523234}",20,0,32.680001754436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
544,False,"{'a': 0.33652277409836184, 'e': 0.33652277409836184}",20,0,-2.664445949148357,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
545,False,"{'a': 0.33584972855016515, 'e': 0.33584972855016515}",30,16,-39.81813581651827,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
546,False,"{'a': 0.3351780290930648, 'e': 0.3351780290930648}",20,10,19.812627168749145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.33450767303487866, 'e': 0.33450767303487866}",30,21,6.371046096225665,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
548,False,"{'a': 0.3338386576888089, 'e': 0.3338386576888089}",25,20,11.717965969971182,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.3331709803734313, 'e': 0.3331709803734313}",20,16,6.56767611710046,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.3325046384126844, 'e': 0.3325046384126844}",20,0,-91.30891672816651,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
551,False,"{'a': 0.33183962913585907, 'e': 0.33183962913585907}",20,8,20.938261370495752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.33117594987758736, 'e': 0.33117594987758736}",20,8,13.968379420820778,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.3305135979778322, 'e': 0.3305135979778322}",20,12,12.713849129057301,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.3298525707818765, 'e': 0.3298525707818765}",20,9,-8.10451541815073,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.32919286564031275, 'e': 0.32919286564031275}",35,21,-37.07974663499394,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
556,False,"{'a': 0.3285344799090321, 'e': 0.3285344799090321}",20,0,-51.921001632109075,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
557,False,"{'a': 0.3278774109492141, 'e': 0.3278774109492141}",20,3,15.067900337040188,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
558,False,"{'a': 0.32722165612731563, 'e': 0.32722165612731563}",30,16,18.991787343605957,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.326567212815061, 'e': 0.326567212815061}",20,14,9.28938665751199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.3259140783894309, 'e': 0.3259140783894309}",20,12,16.12915119425896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.325262250232652, 'e': 0.325262250232652}",20,9,16.875375203320893,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.3246117257321867, 'e': 0.3246117257321867}",25,11,-23.119906688406616,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
563,False,"{'a': 0.3239625022807223, 'e': 0.3239625022807223}",30,15,15.814805280858158,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.32331457727616086, 'e': 0.32331457727616086}",30,19,7.58593361793316,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.3226679481216086, 'e': 0.3226679481216086}",20,3,14.581495699313733,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
566,False,"{'a': 0.3220226122253653, 'e': 0.3220226122253653}",30,10,-56.102291395962496,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
567,False,"{'a': 0.3213785670009146, 'e': 0.3213785670009146}",25,14,5.484668046067686,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
568,False,"{'a': 0.3207358098669128, 'e': 0.3207358098669128}",20,9,5.93257417018128,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
569,False,"{'a': 0.320094338247179, 'e': 0.320094338247179}",20,0,-64.33365899611908,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
570,False,"{'a': 0.3194541495706846, 'e': 0.3194541495706846}",20,14,-2.183609524261427,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.3188152412715432, 'e': 0.3188152412715432}",20,12,11.522372036049749,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.31817761078900014, 'e': 0.31817761078900014}",30,10,-42.712296821295084,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
573,False,"{'a': 0.31754125556742213, 'e': 0.31754125556742213}",25,14,-12.319180456135836,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
574,False,"{'a': 0.31690617305628727, 'e': 0.31690617305628727}",25,8,-4.081927170264032,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
575,False,"{'a': 0.3162723607101747, 'e': 0.3162723607101747}",20,15,-11.740827747390854,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
576,False,"{'a': 0.3156398159887544, 'e': 0.3156398159887544}",30,5,-38.83822699610946,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",1
577,False,"{'a': 0.31500853635677684, 'e': 0.31500853635677684}",20,10,3.254278103824076,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.3143785192840633, 'e': 0.3143785192840633}",20,8,-44.73227728655786,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
579,False,"{'a': 0.31374976224549517, 'e': 0.31374976224549517}",20,7,21.399774390237685,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
